time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
114.0799561,150,150,25,46,532,4,490.7211832,211.5239586,524.6768299,383.9167695
114.1099854,150,150,29,46,531,2,490.7031311,211.5751377,524.0937873,383.9417812
114.1400146,150,150,28,46,535,2,490.7211832,211.5239586,524.0267367,384.1061758
114.1700439,150,150,35,47,535,1,490.7211958,211.6808483,524.1351247,383.9498006
114.1999512,150,150,25,46,535,2,490.7211958,211.6808483,524.1351247,383.9498006
114.2299805,150,150,25,46,534,2,490.7211958,211.6808483,524.1351247,383.9498006
114.2600098,150,150,28,46,535,3,490.7205978,211.6292899,525.4212331,383.9801003
114.2900391,150,150,30,46,534,1,490.7205978,211.6292899,525.4212331,383.9801003
114.3199463,150,150,38,46,534,2,490.7220399,211.6444643,525.8200121,384.0916539
114.3499756,150,150,26,46,534,1,490.7220399,211.6444643,525.8200121,384.0916539
114.3800049,150,150,27,46,535,3,490.7220399,211.6444643,525.8200121,384.0916539
114.4100342,150,150,28,46,536,0,490.7178234,211.5762959,524.2660471,384.0366241
114.4399414,150,150,32,46,537,2,490.6429411,211.7983401,524.117915,383.9905078
114.4699707,150,150,38,46,535,3,490.6428327,211.6928646,524.582113,383.8705766
114.5,150,150,25,48,535,2,490.7205978,211.6292899,524.9594998,383.8718537
114.5300293,150,150,26,46,534,2,490.7205978,211.6292899,524.9594998,383.8718537
114.5599365,150,150,29,46,535,1,490.5265753,211.5556803,525.746137,383.9197455
114.5899658,150,150,36,46,535,1,490.5265753,211.5556803,525.746137,383.9197455
114.6199951,150,150,30,45,536,3,490.6422514,211.6002242,525.671259,383.8902107
114.6500244,150,150,29,46,535,1,490.5641546,211.6603911,525.1635222,383.8552704
114.6800537,150,150,29,48,537,0,490.5641546,211.6603911,525.1635222,383.8552704
114.7099609,150,150,30,47,535,2,490.5641546,211.6603911,525.1635222,383.8552704
114.7399902,150,150,37,46,537,1,490.5641546,211.6603911,525.1635222,383.8552704
114.7800293,150,150,28,46,538,3,490.5641546,211.6603911,525.1635222,383.8552704
114.8099365,150,150,28,46,536,3,490.5641546,211.6603911,525.1635222,383.8552704
114.8299561,150,150,27,46,536,4,490.5641546,211.6603911,525.1635222,383.8552704
114.8599854,150,150,29,46,535,2,490.6591583,211.602351,525.4288433,383.8555963
114.9000244,150,150,37,47,536,0,490.5389832,211.5621315,525.6103892,383.8318344
114.9300537,150,150,27,46,535,1,490.5389832,211.5621315,525.6103892,383.8318344
114.9599609,150,150,28,46,533,0,490.5389832,211.5621315,525.6103892,383.8318344
114.9899902,150,150,30,47,534,3,490.5937136,211.6134752,524.7922085,383.7380587
115.0200195,150,150,36,46,537,2,490.6417062,211.5482406,524.5104125,383.8258816
115.0500488,150,150,26,46,533,2,490.6417062,211.5482406,524.5104125,383.8258816
115.0799561,150,150,29,46,537,2,490.5934404,211.6469087,524.7922085,383.7380587
115.1099854,150,150,29,46,536,1,490.5934404,211.6469087,524.7922085,383.7380587
115.1400146,150,150,31,46,537,2,490.5934404,211.6469087,524.7922085,383.7380587
115.1700439,150,150,35,48,536,5,490.5934404,211.6469087,524.7922085,383.7380587
115.1999512,150,150,23,46,539,2,490.5934404,211.6469087,524.7922085,383.7380587
115.2299805,150,150,28,46,535,2,490.601606,211.4653224,525.2504874,383.7999432
115.2600098,150,150,30,46,534,3,490.5831059,211.6217353,525.1013531,383.7187019
115.2900391,150,150,34,48,537,3,490.5105192,211.7012819,524.7584567,383.6157237
115.3199463,150,150,26,46,538,2,490.5353344,211.6151518,524.4763416,383.6608268
115.3499756,150,150,24,46,537,1,490.5353344,211.6151518,524.4763416,383.6608268
115.3800049,150,150,28,45,537,2,490.6055145,211.4692303,524.7584567,383.6157237
115.4100342,150,150,32,46,538,2,490.6055145,211.4692303,524.7584567,383.6157237
115.4399414,150,150,37,46,537,0,490.6010115,211.5705749,525.3276196,383.7265505
115.4699707,150,150,24,46,537,2,490.6010115,211.5705749,525.3276196,383.7265505
115.5,150,150,26,46,537,2,490.505794,211.5236801,525.3399933,383.7497204
115.5300293,150,150,28,49,538,2,490.553837,211.6352977,525.3095396,383.7630179
115.5599365,0,0,31,46,538,2,490.5356276,211.6871141,525.1020391,383.7765111
115.5799561,0,0,29,46,536,1,490.5356276,211.6871141,525.1020391,383.7765111
115.6099854,0,0,30,46,537,1,490.5005819,211.4596011,523.983499,383.5487711
115.6400146,0,0,30,46,542,2,490.5005819,211.4596011,523.983499,383.5487711
115.6600342,0,0,27,46,540,1,490.553529,211.4594311,522.9510426,383.3891987
115.6899414,0,0,30,46,543,2,490.5831059,211.6217353,520.3995522,383.2791353
115.7099609,0,0,27,46,545,2,490.5831059,211.6217353,520.3995522,383.2791353
115.7399902,0,0,30,46,548,2,490.6838389,211.4449047,513.4453256,382.9469378
115.7700195,0,0,28,46,553,2,490.6838389,211.4449047,513.4453256,382.9469378
115.7900391,0,0,30,47,559,3,490.614285,211.5567272,509.9453325,382.4141621
115.8199463,0,0,27,46,566,2,490.614285,211.5567272,509.9453325,382.4141621
115.8399658,0,0,27,46,571,2,490.614285,211.5567272,509.9453325,382.4141621
115.8699951,0,0,28,46,571,0,490.614285,211.5567272,509.9453325,382.4141621
115.9000244,0,0,24,46,571,2,490.6433876,211.6485313,505.4859609,381.5063479
115.9200439,0,0,29,46,573,1,490.6433876,211.6485313,505.4859609,381.5063479
115.9499512,0,0,26,46,576,2,490.513674,211.6548178,507.5170373,381.164917
115.9699707,0,0,29,46,577,3,490.614102,211.6620871,507.5401567,381.1474825
116,0,0,27,46,580,0,490.614102,211.6620871,507.5401567,381.1474825
116.0300293,0,0,28,46,580,3,490.599988,211.6105285,507.0417116,381.1740505
116.0500488,0,0,28,46,579,2,490.6386598,211.6476035,504.7687957,380.6635678
116.0799561,0,0,26,45,585,3,490.4942358,211.6016422,502.6761004,380.2005768
116.0999756,0,0,28,46,583,3,490.4942358,211.6016422,502.6761004,380.2005768
116.1300049,0,0,27,46,587,3,490.6618908,211.4921533,500.8785183,379.9640569
116.1600342,0,0,28,48,590,2,490.6618908,211.4921533,500.8785183,379.9640569
116.1800537,0,0,26,46,590,1,490.5840543,211.4903589,500.4416145,380.0249616
116.2099609,0,0,28,45,591,0,490.6618964,211.6488927,501.8900208,379.9481325
116.2299805,0,0,27,46,590,3,490.6618964,211.6488927,501.8900208,379.9481325
116.2600098,0,0,26,46,592,0,490.6000748,211.5644701,504.1090381,380.0208313
116.2900391,0,0,27,46,593,2,490.6000748,211.5644701,504.1090381,380.0208313
116.3099365,0,0,26,46,594,1,490.5820667,211.7742404,503.9056999,380.0244593
116.3399658,0,0,28,47,594,0,490.5820667,211.7742404,503.9056999,380.0244593
116.3599854,0,0,26,46,593,0,490.5820667,211.7742404,503.9056999,380.0244593
116.3900146,0,0,29,46,593,3,490.6695205,211.4526843,501.3442075,379.8092414
116.4200439,0,0,26,46,594,5,490.5206212,211.6165767,499.7490058,379.4331662
116.4399414,0,0,28,47,593,1,490.5563785,211.5610029,499.4382997,379.304569
116.4699707,0,0,27,46,597,2,490.5563785,211.5610029,499.4382997,379.304569
116.5,0,0,27,48,596,3,490.6470472,211.6051307,499.6447884,379.4601252
116.5200195,0,0,28,46,596,2,490.6515171,211.503827,500.5363102,379.6437709
116.5500488,0,0,25,46,599,1,490.6219044,211.5172086,501.8797508,379.6775525
116.5699463,0,0,29,46,599,3,490.6219044,211.5172086,501.8797508,379.6775525
116.5999756,0,0,25,46,598,2,490.5858127,211.722145,502.6786725,380.0159317
116.6300049,0,0,27,46,598,1,490.5858127,211.722145,502.6786725,380.0159317
116.6500244,0,0,26,46,596,3,490.5370847,211.4576448,502.2670503,379.6610293
116.6800537,0,0,26,46,600,1,490.6035565,211.5690063,501.0215052,379.7276647
116.6999512,0,0,27,46,600,1,490.6035565,211.5690063,501.0215052,379.7276647
116.7299805,0,0,26,46,598,2,490.6470472,211.6051307,499.7490058,379.4331662
116.7600098,0,0,28,46,597,2,490.6033754,211.675289,499.5434235,379.428261
116.7800293,0,0,25,46,599,2,490.6084001,211.7559106,499.4928546,379.4772139
116.8099365,0,0,28,46,597,2,490.5722598,211.53164,500.0308255,379.5197704
116.8299561,0,0,25,46,597,0,490.5722598,211.53164,500.0308255,379.5197704
116.8599854,0,0,28,46,599,2,490.5722598,211.53164,500.0308255,379.5197704
116.8900146,0,0,27,46,599,3,490.497136,211.584484,502.2000852,379.7831811
116.9100342,0,0,28,46,599,2,490.497136,211.584484,502.2000852,379.7831811
116.9399414,0,0,28,46,599,3,490.497136,211.584484,502.2000852,379.7831811
116.9599609,0,0,26,45,598,0,490.622547,211.7035511,501.9882429,379.7794098
116.9899902,0,0,28,46,600,1,490.69149,211.5925036,500.9959553,379.7182761
117.0100098,0,0,26,47,599,1,490.6139951,211.4848281,499.889828,379.426613
117.0400391,0,0,29,46,601,1,490.6139951,211.4848281,499.889828,379.426613
117.0699463,0,0,26,46,600,4,490.5744939,211.591907,499.5980559,379.5635365
117.0899658,0,0,28,46,600,2,490.6703738,211.5335761,499.4970947,379.4236482
117.1199951,0,0,27,46,599,2,490.674284,211.5374857,499.7024035,379.5366182
117.1500244,0,0,27,46,601,2,490.6523259,211.5847233,500.7080973,379.7261435
117.1700439,0,0,28,46,603,1,490.6266137,211.6008705,501.6994532,379.7998017
117.1999512,0,0,25,46,601,2,490.6266137,211.6008705,501.6994532,379.7998017
117.2199707,0,0,28,46,599,2,490.6528249,211.5661316,501.9125314,379.7310616
117.25,0,0,25,46,599,0,490.6528249,211.5661316,501.9125314,379.7310616
117.2800293,0,0,28,47,597,3,490.6528249,211.5661316,501.9125314,379.7310616
117.3000488,0,0,26,46,603,2,490.5765233,211.6601979,500.274676,379.3272346
117.3299561,0,0,27,46,601,3,490.5765233,211.6601979,500.274676,379.3272346
117.3499756,0,0,27,46,601,3,490.4794012,211.6275545,499.7353775,379.3846339
117.3800049,0,0,25,46,602,2,490.6643844,211.391147,499.5769676,379.2730636
117.4100342,0,0,25,46,599,2,490.6643844,211.391147,499.5769676,379.2730636
117.4300537,0,0,25,46,600,2,490.641895,211.5436562,499.7608956,379.2925184
117.4599609,0,0,28,46,599,3,490.6244355,211.489557,500.4610932,379.3539308
117.4799805,0,0,25,46,601,1,490.5942169,211.5373462,501.1393371,379.6277777
117.5100098,0,0,28,46,601,1,490.5981832,211.6138597,501.7722728,379.6091562
117.5400391,0,0,27,46,600,4,490.5981832,211.6138597,501.7722728,379.6091562
117.5599365,0,0,27,46,599,3,490.4692741,211.4893896,501.7546214,379.6624107
117.5899658,0,0,27,46,600,2,490.5281018,211.5483113,501.031578,379.6948125
117.6099854,0,0,25,46,603,3,490.5985403,211.6096323,500.3237915,379.3606901
117.6400146,0,0,28,46,602,2,490.5985403,211.6096323,500.3237915,379.3606901
117.6700439,0,0,25,46,600,1,490.5860607,211.3896939,499.7608956,379.2925184
117.6899414,0,0,29,46,600,4,490.641895,211.5436562,499.7327483,379.3303387
117.7199707,0,0,26,46,598,4,490.641895,211.5436562,499.7327483,379.3303387
117.7399902,0,0,28,45,600,2,490.6643844,211.391147,500.3098843,379.2013581
117.7700195,0,0,27,46,602,1,490.6643844,211.391147,500.3098843,379.2013581
117.8000488,0,0,27,47,602,0,490.5764711,211.5548078,500.8798509,379.5390086
117.8199463,0,0,28,46,600,3,490.6815094,211.5023559,501.1252589,379.720027
117.8499756,0,0,25,46,600,3,490.6195356,211.6207568,501.2676918,379.7467547
117.8699951,0,0,28,46,601,4,490.6195356,211.6207568,501.2676918,379.7467547
117.9000244,0,0,25,46,599,0,490.6808493,211.6076091,500.8755521,379.6106121
117.9300537,0,0,28,46,599,1,490.615363,211.724141,500.2618229,379.4570891
117.9499512,0,0,26,46,601,2,490.615363,211.724141,500.2618229,379.4570891
117.9799805,0,0,28,46,601,3,490.6096528,211.8298278,499.6136674,379.4671891
118,0,0,28,46,600,0,490.6096528,211.8298278,499.6136674,379.4671891
118.0300293,0,0,26,46,598,1,490.6031265,211.6711604,499.6694672,379.3468188
118.0599365,0,0,28,47,599,1,490.6815094,211.5023559,500.1020258,379.2420261
118.0799561,0,0,24,47,600,1,490.6808493,211.6076091,500.5468528,379.4337146
118.1099854,0,0,29,46,600,4,490.6808493,211.6076091,500.5468528,379.4337146
118.1300049,0,0,26,46,602,2,490.6374294,211.6735781,500.8950223,379.6633409
118.1600342,0,0,28,46,599,2,490.6815094,211.5023559,500.9762816,379.5376973
118.1800537,0,0,27,46,600,0,490.6815094,211.5023559,500.9762816,379.5376973
118.2099609,0,0,27,46,600,3,490.5859663,211.7175692,500.4835468,379.427894
118.2399902,0,0,28,46,601,3,490.5859663,211.7175692,500.4835468,379.427894
118.2600098,0,0,26,45,602,2,490.6629037,211.6587676,500.0175536,379.3059882
118.2900391,0,0,28,46,601,2,490.6846906,211.6124538,499.7223166,379.2896423
118.3099365,0,0,26,46,600,3,490.6018299,211.5550311,499.7223166,379.2896423
118.3399658,0,0,29,48,603,1,490.7174956,211.7066955,500.2390371,379.3734948
118.3699951,0,0,26,46,602,2,490.7174956,211.7066955,500.2390371,379.3734948
118.3900146,0,0,28,46,600,1,490.7654355,211.5360621,500.5813849,379.5659802
118.4200439,0,0,27,46,601,0,490.7654355,211.5360621,500.5813849,379.5659802
118.4399414,0,0,27,46,600,3,490.7828952,211.5901728,501.0698229,379.6495385
118.4699707,0,0,29,46,601,2,490.7828952,211.5901728,501.0698229,379.6495385
118.5,0,0,26,46,601,0,490.6158142,211.5944034,500.9472517,379.6437046
118.5200195,0,0,29,45,599,2,490.7655425,211.6933228,500.6718236,379.659725
118.5500488,0,0,26,46,600,1,490.7655425,211.6933228,500.6718236,379.659725
118.5699463,0,0,29,46,601,3,490.7655425,211.6933228,500.6718236,379.659725
118.5999756,0,0,27,45,603,1,490.7655425,211.6933228,500.6718236,379.659725
118.6300049,0,0,27,47,600,2,490.7654355,211.5360621,500.056595,379.2568827
118.6500244,0,0,27,46,600,2,490.7654355,211.5360621,500.056595,379.2568827
118.6800537,0,0,26,46,600,2,490.7654355,211.5360621,500.056595,379.2568827
118.6999512,0,0,28,46,601,2,490.7654355,211.5360621,500.056595,379.2568827
118.7299805,0,0,25,46,602,2,490.7834631,211.4849176,500.9546853,379.6273316
118.7600098,0,0,28,46,601,2,490.7834631,211.4849176,500.9546853,379.6273316
118.7800293,0,0,25,46,601,1,490.7174524,211.6012974,501.0117972,379.6425272
118.8099365,0,0,27,46,600,1,490.7654355,211.5360621,500.7190741,379.4282847
118.8299561,0,0,26,47,599,2,490.7654355,211.5360621,500.7190741,379.4282847
118.8599854,0,0,27,46,599,1,490.5818567,211.6485628,500.3019655,379.4362327
118.8900146,0,0,28,46,601,2,490.5347105,211.6419767,499.9499144,379.383346
118.9100342,0,0,26,46,602,2,490.6267708,211.6355023,499.95489,379.2721957
118.9399414,0,0,28,46,599,1,490.6267708,211.6355023,499.95489,379.2721957
118.9599609,0,0,24,46,602,1,490.5638981,211.5957411,500.1442373,379.31616
118.9899902,0,0,28,46,600,3,490.6202913,211.6859897,500.3874681,379.4351892
119.0200195,0,0,26,46,603,3,490.6252017,211.5825994,500.6959536,379.4601899
119.0400391,0,0,27,46,602,2,490.4940303,211.4817672,500.9075032,379.6484994
119.0699463,0,0,27,45,600,4,490.4940303,211.4817672,500.9075032,379.6484994
119.0899658,0,0,27,46,600,2,490.6077273,211.5284925,500.8671157,379.5203697
119.1199951,0,0,27,46,599,0,490.581653,211.5464681,500.6332959,379.5014689
119.1500244,0,0,24,45,601,1,490.559514,211.6271612,500.3019655,379.4362327
119.1700439,0,0,29,46,601,2,490.559514,211.6271612,500.3019655,379.4362327
119.1999512,0,0,25,46,600,2,490.5597718,211.5937289,500.1662714,379.3322115
119.2199707,0,0,28,47,603,4,490.646895,211.5362673,499.9805137,379.3361023
119.25,0,0,27,48,600,3,490.646895,211.5362673,499.9805137,379.3361023
119.2800293,0,0,27,46,598,3,490.6290492,211.5874444,500.3112414,379.3253866
119.3000488,0,0,27,46,601,2,490.6290492,211.5874444,500.3112414,379.3253866
119.3299561,0,0,26,46,603,3,490.5957664,211.5802284,500.4629349,379.5052329
119.3499756,0,0,28,46,600,3,490.6252017,211.5825994,500.6833472,379.5633671
119.3800049,0,0,25,46,599,1,490.6917141,211.673605,500.7779469,379.5002987
119.4100342,0,0,29,46,600,3,490.5995915,211.6378706,500.4144642,379.3624328
119.4300537,0,0,27,46,604,2,490.5995915,211.6378706,500.4144642,379.3624328
119.4599609,0,0,28,46,602,3,490.7214858,211.5706713,500.373762,379.2930288
119.4799805,0,0,27,46,601,1,490.7440636,211.4181244,500.2265776,379.2380194
119.5100098,0,0,26,46,602,2,490.7432228,211.5243248,500.0433104,379.1405131
119.5400391,0,0,28,46,601,3,490.7432228,211.5243248,500.0433104,379.1405131
119.5599365,0,0,27,46,602,4,490.7164982,211.6740877,500.1420892,379.3019744
119.5899658,150,150,28,46,601,2,490.7164982,211.6740877,500.1420892,379.3019744
119.6199951,150,150,20,45,601,3,490.6784954,211.6881336,500.5559678,379.5259066
119.6500244,150,150,27,46,597,2,490.7214858,211.5706713,501.358066,379.8556656
119.6800537,150,150,32,46,595,2,490.7040425,211.5165535,502.7276713,380.2138739
119.7099609,150,150,25,46,593,2,490.7440636,211.4181244,504.9071564,381.0827373
119.7399902,150,150,27,47,589,3,490.7755765,211.456563,507.9678073,381.6561687
119.7700195,150,150,28,46,587,1,490.7220967,211.4653947,510.9216844,381.6634049
119.8000488,150,150,29,46,583,2,490.7220967,211.4653947,510.9216844,381.6634049
119.8299561,150,150,36,46,576,0,490.7220967,211.4653947,510.9216844,381.6634049
119.8599854,150,150,27,46,573,2,490.6742537,211.6354051,515.2499529,382.5554607
119.8900146,150,150,28,46,569,2,490.7220967,211.4653947,515.5314637,382.5600102
119.9200439,150,150,29,46,566,3,490.7220967,211.4653947,515.5314637,382.5600102
119.9499512,150,150,34,45,564,2,490.6351398,211.7330903,515.3149283,383.0254843
119.9799805,150,150,27,46,561,3,490.7051038,211.5152061,515.7754868,383.0902415
120.0100098,150,150,27,46,557,2,490.6826596,211.6677212,516.7505576,383.1629482
120.0400391,150,150,30,46,555,0,490.6978245,211.5636008,518.6564852,383.2082627
120.0699463,150,150,32,46,552,3,490.6000998,211.505537,520.549622,383.4519013
120.0999756,150,150,36,46,551,3,490.6831457,211.5624442,521.976922,383.2626389
120.1300049,150,150,25,46,548,1,490.6831457,211.5624442,521.976922,383.2626389
120.1600342,150,150,27,46,545,1,490.6351374,211.6276823,522.648931,383.4723688
120.1899414,150,150,29,46,544,0,490.7223135,211.570226,522.5308395,383.482083
120.2199707,150,150,31,46,542,0,490.7223135,211.570226,522.5308395,383.482083
120.25,150,150,37,46,541,1,490.7223135,211.570226,522.5308395,383.482083
120.2800293,150,150,26,46,542,2,490.7223135,211.570226,522.5308395,383.482083
120.3099365,150,150,26,48,540,3,490.6831457,211.5624442,521.3000326,383.7293998
120.3399658,150,150,30,46,540,0,490.5917031,211.7990084,522.4174541,383.5947454
